2017-05-14 00:42:38,24,26.5
2017-05-14 00:42:56,24.3,26.5
2017-05-14 00:52:11,24,26.5
2017-05-14 00:52:29,24.3,26.5
2017-05-14 01:06:47,24,26.5
2017-05-14 01:07:05,24.3,26.5
2017-05-14 01:13:57,24,26.5
2017-05-14 01:14:15,24.3,26.5
2017-05-14 01:14:33,24,26.5
2017-05-14 01:14:51,24.3,26.5
2017-05-14 01:17:32,24,26.5
2017-05-14 01:17:50,24.3,26.5
2017-05-14 01:25:35,24,26.5
2017-05-14 01:25:53,24.3,26.5
2017-05-14 01:57:11,24,26.5
2017-05-14 01:57:29,24.3,26.5
2017-05-14 01:59:34,24,26.5
2017-05-14 01:59:52,24.3,26.5
2017-05-14 02:14:28,24,26.5
2017-05-14 02:14:46,24.3,26.5
2017-05-14 02:24:01,24,26.5
2017-05-14 02:24:19,24.3,26.5
2017-05-14 02:38:19,24,26.5
2017-05-14 02:38:37,24.3,26.5
2017-05-14 02:39:31,24,26.5
2017-05-14 02:39:49,24.3,26.5
2017-05-14 02:41:19,24,26.5
2017-05-14 02:42:30,24.3,26.5
2017-05-14 02:46:41,24,26.5
2017-05-14 02:46:59,24.3,26.5
2017-05-14 02:47:17,24,26.5
2017-05-14 02:47:34,24.3,26.5
2017-05-14 02:48:46,24,26.5
2017-05-14 02:49:04,24.3,26.5
2017-05-14 02:49:40,24,26.5
2017-05-14 02:49:58,24.3,26.5
2017-05-14 02:50:34,24,26.5
2017-05-14 02:51:09,24.3,26.5
2017-05-14 02:51:27,24,26.5
2017-05-14 02:51:45,24.3,26.5
2017-05-14 02:52:39,24,26.5
2017-05-14 02:52:57,24.3,26.5
2017-05-14 02:53:33,24,26.5
2017-05-14 02:54:26,24.3,26.5
2017-05-14 02:55:02,24,26.5
2017-05-14 02:55:20,24.3,26.5
2017-05-14 02:55:38,24,26.5
2017-05-14 02:56:32,24.3,26.5
2017-05-14 02:56:50,24,26.5
2017-05-14 02:57:44,24.3,26.5
2017-05-14 02:58:01,24,26.5
2017-05-14 02:58:19,24.3,26.5
2017-05-14 02:58:37,24,26.5
2017-05-14 02:59:13,24.3,26.5
2017-05-14 02:59:31,24,26.5
2017-05-14 03:01:01,24.3,26.5
2017-05-14 03:01:19,24,26.5
2017-05-14 03:01:54,24.3,26.5
2017-05-14 03:02:30,24,26.5
2017-05-14 03:03:42,24.3,26.5
2017-05-14 03:04:00,24,26.5
2017-05-14 03:05:29,24.3,26.5
2017-05-14 03:05:47,24,26.5
2017-05-14 03:09:40,24.3,26.5
2017-05-14 03:09:58,24,26.5
2017-05-14 03:12:21,24.3,26.5
2017-05-14 03:12:57,24,26.5
2017-05-14 03:20:42,24.3,26.5
2017-05-14 03:21:00,24,26.5
2017-05-14 06:01:43,24.3,26.5
2017-05-14 06:02:01,24,26.5
2017-05-14 06:02:19,24.3,26.5
2017-05-14 06:02:37,24,26.5
2017-05-14 06:03:31,24.3,26.5
2017-05-14 06:04:07,24,26.5
2017-05-14 06:04:25,24.3,26.5
2017-05-14 06:41:41,24.5,26.5
2017-05-14 06:41:59,24.3,26.5
2017-05-14 06:42:17,24.5,26.5
2017-05-14 07:13:18,24.7,26.5
2017-05-14 07:13:54,24.5,26.5
2017-05-14 07:14:30,24.7,26.5
2017-05-14 07:14:48,24.5,26.5
2017-05-14 07:15:06,24.7,26.5
2017-05-14 08:17:07,24.5,26.5
2017-05-14 09:21:13,24.3,26.5
2017-05-14 09:38:14,24.5,26.5
2017-05-14 09:39:07,24.7,26.5
2017-05-14 09:39:25,25,26.5
2017-05-14 09:39:43,25.3,26.5
2017-05-14 09:40:19,25.5,26.5
2017-05-14 09:40:37,25.8,26.5
2017-05-14 09:40:56,26,26.5
2017-05-14 09:41:14,26.2,26.5
2017-05-14 09:41:32,26.5,0
2017-05-14 09:41:50,26.8,0
2017-05-14 09:42:08,27,0
2017-05-14 09:42:26,27.2,0
2017-05-14 09:42:44,27.5,0
2017-05-14 09:43:02,28,0
2017-05-14 09:43:20,28.3,0
2017-05-14 09:43:38,28.5,0
2017-05-14 09:43:56,28.7,0
2017-05-14 09:44:14,29,0
2017-05-14 09:44:32,29.3,0
2017-05-14 09:44:50,29.5,0
2017-05-14 09:45:08,29.8,0
2017-05-14 09:45:26,30,0
2017-05-14 09:45:44,30.3,0
2017-05-14 09:46:02,30.5,0
2017-05-14 09:46:20,30.8,0
2017-05-14 09:46:38,31,0
2017-05-14 09:46:56,31.2,0
2017-05-14 09:47:14,31.5,0
2017-05-14 09:47:50,31.8,0
2017-05-14 09:48:08,32,0
2017-05-14 09:48:44,32.2,0
2017-05-14 09:49:02,32.5,0
2017-05-14 09:49:38,32.7,0
2017-05-14 09:50:14,33,0
2017-05-14 09:50:50,33.2,0
2017-05-14 09:51:07,33.5,0
2017-05-14 09:51:25,33.7,0
2017-05-14 09:52:01,34,0
2017-05-14 09:52:19,34.2,0
2017-05-14 09:52:37,34.5,0
2017-05-14 09:52:55,34.7,0
2017-05-14 09:53:14,35,0
2017-05-14 09:53:32,35.2,0
2017-05-14 09:54:07,35.5,0
2017-05-14 09:54:25,35.7,0
2017-05-14 09:55:01,36,0
2017-05-14 09:55:55,36.2,0
2017-05-14 09:57:43,36.5,0
2017-05-14 10:00:24,36.2,0
2017-05-14 10:02:12,35.7,0
2017-05-14 10:02:30,35.5,0
2017-05-14 10:02:48,35.2,0
2017-05-14 10:03:06,35,0
2017-05-14 10:03:24,34.7,0
2017-05-14 11:40:21,32.5,0
2017-05-14 11:40:57,32.7,0
2017-05-14 11:41:33,33,0
2017-05-14 11:42:09,33.2,0
2017-05-14 11:43:03,33.5,0
2017-05-14 11:44:32,33.7,0
2017-05-14 11:46:20,34,0
2017-05-14 11:49:01,34.2,0
2017-05-14 11:49:37,34,0
2017-05-14 11:51:07,34.2,0
2017-05-14 11:51:25,34,0
2017-05-14 11:52:01,33.7,0
2017-05-14 11:52:37,33.5,0
2017-05-14 11:53:31,33.2,0
2017-05-14 11:55:00,33,0
2017-05-14 11:57:06,32.7,0
2017-05-14 12:26:04,32.5,0
2017-05-14 12:28:21,32.5,0
2017-05-14 12:31:02,32.2,0
2017-05-14 12:32:51,31.8,0
2017-05-14 12:33:45,31.5,0
2017-05-14 12:34:39,31.2,0
2017-05-14 12:38:56,31,0
2017-05-14 12:39:50,30.8,0
2017-05-14 12:41:56,30.5,0
2017-05-14 12:46:07,30.8,0
2017-05-14 12:47:36,31,0
2017-05-14 12:48:30,31.2,0
2017-05-14 12:50:00,31.5,0
2017-05-14 12:52:59,31.8,0
2017-05-14 12:56:34,32,0
2017-05-14 13:00:26,32.2,0
2017-05-14 13:04:08,32.2,0
2017-05-14 13:04:51,32.2,0
2017-05-14 13:05:19,32.5,0
2017-05-14 13:07:11,32.2,0
2017-05-14 13:11:22,32.5,0
2017-05-14 13:14:38,32.2,0
2017-05-14 13:22:33,32,0
2017-05-14 13:25:20,31.8,0
2017-05-14 13:26:44,31.5,0
2017-05-14 13:28:08,31.2,0
2017-05-14 13:29:32,31,0
2017-05-14 13:30:56,30.8,0
2017-05-14 13:39:19,30.5,0
2017-05-14 13:45:22,30.8,0
2017-05-14 13:49:34,30.5,0
2017-05-14 13:50:57,30.3,0
2017-05-14 13:52:21,30,0
2017-05-14 13:53:18,29.8,0
2017-05-14 13:54:41,29.5,0
2017-05-14 13:55:37,29.3,0
2017-05-14 13:56:33,29,0
2017-05-14 19:07:37,85,0
2017-05-14 19:08:05,29.5,0
2017-05-14 19:09:01,29.3,0
2017-05-14 19:10:53,29.5,0
2017-05-14 19:11:21,29.3,0
2017-05-14 19:13:12,29.5,0
2017-05-14 19:19:18,29.5,0
2017-05-14 19:19:46,29.8,0
2017-05-14 19:22:34,29.5,0
2017-05-14 19:23:58,29.3,0
2017-05-14 19:26:45,29.5,0
2017-05-14 19:28:37,29.3,0
2017-05-14 19:29:08,29.3,0
2017-05-14 19:30:32,29.5,0
2017-05-14 19:34:44,30,0
2017-05-14 19:35:39,30.3,0
2017-05-14 19:37:03,30.5,0
2017-05-14 19:37:59,30.8,0
2017-05-14 19:38:55,31,0
2017-05-14 19:39:51,31.2,0
2017-05-14 19:41:15,31.5,0
2017-05-14 19:42:39,31.8,0
2017-05-14 19:44:31,32,0
2017-05-14 19:47:18,32.2,0
2017-05-14 20:05:48,32.7,0
2017-05-14 20:10:27,32.5,0
2017-05-14 20:14:11,32.2,0
2017-05-14 20:19:18,32,0
2017-05-14 20:21:38,31.8,0
2017-05-14 20:24:25,31.5,0
2017-05-14 20:26:12,31.5,0
2017-05-14 20:26:22,31.5,0
2017-05-14 20:27:16,31.5,34.5
2017-05-14 20:27:26,31.5,34.5
2017-05-14 20:28:22,31.8,34.5
